INVEST_DT,RPTV_ITM_NM,ITM_CD,ITM_NM,GRADE_CD,G_NAME,UNIT_QTY,UNIT,MI_P,MA_P,AV_P,FLT_P,PAV_RATE,J_7_RATE,J_365_RATE
2025.09.23,감자,15200,감자,3,하,20,20kg상자,1000,14500,10621,-5313,"15,934(66.7%)","14,594(72.8%)","12,561(84.6%)"
2025.09.24,감자,15200,감자,0,특,20,20kg상자,43000,46000,44126,1430,"42,696(103.3%)","42,684(103.4%)","36,010(122.5%)"
2025.09.24,감자,15200,감자,1,상,20,20kg상자,31500,43000,36871,1089,"35,782(103%)","38,538(95.7%)","32,612(113.1%)"
2025.09.24,감자,15200,감자,2,보통,20,20kg상자,15500,31500,25389,2346,"23,043(110.2%)","28,336(89.6%)","24,991(101.6%)"
2025.09.24,감자,15200,감자,3,하,20,20kg상자,1000,15500,10328,-293,"10,621(97.2%)","13,899(74.3%)","11,403(90.6%)"
2025.09.25,감자,15200,감자,0,특,20,20kg상자,44500,46500,45986,1860,"44,126(104.2%)","42,805(107.4%)","38,986(118%)"
2025.09.25,감자,15200,감자,1,상,20,20kg상자,39000,44500,42548,5677,"36,871(115.4%)","38,010(111.9%)","34,152(124.6%)"
2025.09.25,감자,15200,감자,2,보통,20,20kg상자,27000,39000,32742,7353,"25,389(129%)","28,223(116%)","26,238(124.8%)"
2025.09.25,감자,15200,감자,3,하,20,20kg상자,2000,27000,15928,5600,"10,328(154.2%)","13,667(116.5%)","13,007(122.5%)"
2025.09.26,감자,15200,감자,0,특,20,20kg상자,42000,46000,43631,-2355,"45,986(94.9%)","43,274(100.8%)","39,245(111.2%)"
2025.09.26,감자,15200,감자,1,상,20,20kg상자,37000,42000,39758,-2790,"42,548(93.4%)","38,476(103.3%)","34,978(113.7%)"
2025.09.26,감자,15200,감자,2,보통,20,20kg상자,26500,37000,31681,-1061,"32,742(96.8%)","28,602(110.8%)","27,441(115.5%)"
2025.09.26,감자,15200,감자,3,하,20,20kg상자,3000,26500,16376,448,"15,928(102.8%)","13,740(119.2%)","14,723(111.2%)"
2025.09.27,감자,15200,감자,0,특,20,20kg상자,42000,44000,42710,-921,"43,631(97.9%)","43,565(98%)","38,931(109.7%)"
2025.09.27,감자,15200,감자,1,상,20,20kg상자,36000,42000,38818,-940,"39,758(97.6%)","38,592(100.6%)","33,704(115.2%)"
2025.09.27,감자,15200,감자,2,보통,20,20kg상자,24000,36000,29546,-2135,"31,681(93.3%)","28,737(102.8%)","26,162(112.9%)"
2025.09.27,감자,15200,감자,3,하,20,20kg상자,3000,24000,15813,-563,"16,376(96.6%)","13,788(114.7%)","12,557(125.9%)"
2025.09.29,감자,15200,감자,0,특,20,20kg상자,40000,41500,40862,-1848,"42,710(95.7%)","43,668(93.6%)","37,045(110.3%)"
2025.09.29,감자,15200,감자,1,상,20,20kg상자,34000,40000,37291,-1527,"38,818(96.1%)","38,683(96.4%)","32,272(115.6%)"
2025.09.29,감자,15200,감자,2,보통,20,20kg상자,22000,34000,27537,-2009,"29,546(93.2%)","28,705(95.9%)","22,921(120.1%)"
2025.09.29,감자,15200,감자,3,하,20,20kg상자,2000,22000,13839,-1974,"15,813(87.5%)","14,167(97.7%)","10,485(132%)"
2025.09.30,감자,15200,감자,0,특,20,20kg상자,42000,42500,42129,1267,"40,862(103.1%)","43,335(97.2%)","34,417(122.4%)"
2025.09.30,감자,15200,감자,1,상,20,20kg상자,38500,42000,40294,3003,"37,291(108.1%)","38,511(104.6%)","30,049(134.1%)"
2025.09.30,감자,15200,감자,2,보통,20,20kg상자,23000,38500,30455,2918,"27,537(110.6%)","28,323(107.5%)","21,568(141.2%)"
2025.09.30,감자,15200,감자,3,하,20,20kg상자,3000,23000,16000,2161,"13,839(115.6%)","13,818(115.8%)","9,909(161.5%)"
2025.10.01,감자,15200,감자,0,특,20,20kg상자,43000,44500,43926,1797,"42,129(104.3%)","43,241(101.6%)","33,861(129.7%)"
2025.10.01,감자,15200,감자,1,상,20,20kg상자,36000,43000,39130,-1164,"40,294(97.1%)","39,263(99.7%)","29,137(134.3%)"
2025.10.01,감자,15200,감자,2,보통,20,20kg상자,23000,36000,30019,-436,"30,455(98.6%)","29,558(101.6%)","20,073(149.5%)"
2025.10.01,감자,15200,감자,3,하,20,20kg상자,5000,23000,15621,-379,"16,000(97.6%)","14,714(106.2%)","9,375(166.6%)"
2025.10.02,감자,15200,감자,0,특,20,20kg상자,45000,46000,45620,1694,"43,926(103.9%)","43,207(105.6%)","35,399(128.9%)"
2025.10.02,감자,15200,감자,1,상,20,20kg상자,35000,45000,40002,872,"39,130(102.2%)","39,640(100.9%)","29,972(133.5%)"
2025.10.02,감자,15200,감자,2,보통,20,20kg상자,21000,35000,28031,-1988,"30,019(93.4%)","30,330(92.4%)","20,468(137%)"
2025.10.02,감자,15200,감자,3,하,20,20kg상자,3500,21000,13868,-1753,"15,621(88.8%)","15,596(88.9%)","10,107(137.2%)"
2025.10.03,감자,15200,감자,0,특,20,20kg상자,48000,49000,48234,2614,"45,620(105.7%)","43,146(111.8%)","34,037(141.7%)"
2025.10.03,감자,15200,감자,1,상,20,20kg상자,36500,48000,42377,2375,"40,002(105.9%)","39,216(108.1%)","30,823(137.5%)"
2025.10.03,감자,15200,감자,2,보통,20,20kg상자,22000,36500,29946,1915,"28,031(106.8%)","29,545(101.4%)","21,723(137.9%)"
2025.10.03,감자,15200,감자,3,하,20,20kg상자,3000,22000,14007,139,"13,868(101%)","15,253(91.8%)","11,077(126.5%)"
2025.10.04,감자,15200,감자,0,특,20,20kg상자,48000,49000,48234,0,"48,234(100%)","43,914(109.8%)","34,828(138.5%)"
2025.10.04,감자,15200,감자,1,상,20,20kg상자,36500,48000,42377,0,"42,377(100%)","39,652(106.9%)","30,001(141.3%)"
2025.10.04,감자,15200,감자,2,보통,20,20kg상자,22000,36500,29946,0,"29,946(100%)","29,256(102.4%)","20,127(148.8%)"
2025.10.04,감자,15200,감자,3,하,20,20kg상자,3000,22000,14007,0,"14,007(100%)","14,858(94.3%)","8,314(168.5%)"
2025.10.09,감자,15200,감자,0,특,20,20kg상자,46000,48000,47027,47027,0,"47,363(99.3%)","37,499(125.4%)"
2025.10.09,감자,15200,감자,1,상,20,20kg상자,38500,46000,43046,43046,0,"41,585(103.5%)","34,106(126.2%)"
2025.10.09,감자,15200,감자,2,보통,20,20kg상자,24000,38500,31116,31116,0,"29,308(106.2%)","25,066(124.1%)"
2025.10.09,감자,15200,감자,3,하,20,20kg상자,2000,24000,14519,14519,0,"13,961(104%)","12,578(115.4%)"
2025.10.10,감자,15200,감자,0,특,20,20kg상자,44000,45000,44794,-2233,"47,027(95.3%)","47,832(93.6%)","37,468(119.6%)"
2025.10.10,감자,15200,감자,1,상,20,20kg상자,38000,44000,42252,-794,"43,046(98.2%)","42,600(99.2%)","32,130(131.5%)"
2025.10.10,감자,15200,감자,2,보통,20,20kg상자,22000,38000,30738,-378,"31,116(98.8%)","30,336(101.3%)","25,621(120%)"
2025.10.10,감자,15200,감자,3,하,20,20kg상자,3000,22000,14726,207,"14,519(101.4%)","14,178(103.9%)","15,617(94.3%)"
2025.10.11,감자,15200,감자,0,특,20,20kg상자,44000,46000,44574,-220,"44,794(99.5%)","46,685(95.5%)","35,974(123.9%)"
2025.10.11,감자,15200,감자,1,상,20,20kg상자,35500,44000,40252,-2000,"42,252(95.3%)","42,558(94.6%)","29,624(135.9%)"
2025.10.11,감자,15200,감자,2,보통,20,20kg상자,22000,35500,28489,-2249,"30,738(92.7%)","30,600(93.1%)","21,709(131.2%)"
2025.10.11,감자,15200,감자,3,하,20,20kg상자,3000,22000,14930,204,"14,726(101.4%)","14,417(103.6%)","12,058(123.8%)"
2025.10.13,감자,15200,감자,0,특,20,20kg상자,43500,46000,45099,525,"44,574(101.2%)","45,465(99.2%)","34,858(129.4%)"
2025.10.13,감자,15200,감자,1,상,20,20kg상자,36000,43500,40400,148,"40,252(100.4%)","41,850(96.5%)","29,867(135.3%)"
2025.10.13,감자,15200,감자,2,보통,20,20kg상자,22500,36000,29314,825,"28,489(102.9%)","30,114(97.3%)","21,438(136.7%)"
2025.10.13,감자,15200,감자,3,하,20,20kg상자,1500,22500,13056,-1874,"14,930(87.4%)","14,725(88.7%)","11,027(118.4%)"
2025.10.14,감자,15200,감자,0,특,20,20kg상자,43000,44500,43337,-1762,"45,099(96.1%)","45,374(95.5%)","32,886(131.8%)"
2025.10.14,감자,15200,감자,1,상,20,20kg상자,35000,43000,38248,-2152,"40,400(94.7%)","41,488(92.2%)","29,479(129.7%)"
2025.10.14,감자,15200,감자,2,보통,20,20kg상자,22500,35000,29414,100,"29,314(100.3%)","29,914(98.3%)","21,929(134.1%)"
2025.10.14,감자,15200,감자,3,하,20,20kg상자,1000,22500,15159,2103,"13,056(116.1%)","14,308(105.9%)","12,675(119.6%)"
2025.10.15,감자,15200,감자,0,특,20,20kg상자,43500,46000,44085,748,"43,337(101.7%)","44,966(98%)","34,384(128.2%)"
2025.10.15,감자,15200,감자,1,상,20,20kg상자,37000,43500,39930,1682,"38,248(104.4%)","40,840(97.8%)","28,003(142.6%)"
2025.10.15,감자,15200,감자,2,보통,20,20kg상자,20500,37000,29576,162,"29,414(100.6%)","29,814(99.2%)","20,537(144%)"
2025.10.15,감자,15200,감자,3,하,20,20kg상자,3000,20500,14634,-525,"15,159(96.5%)","14,478(101.1%)","11,364(128.8%)"
2025.10.16,감자,15200,감자,0,특,20,20kg상자,43500,45000,43692,-393,"44,085(99.1%)","44,819(97.5%)","35,212(124.1%)"
2025.10.16,감자,15200,감자,1,상,20,20kg상자,33000,43500,38132,-1798,"39,930(95.5%)","40,688(93.7%)","28,850(132.2%)"
2025.10.16,감자,15200,감자,2,보통,20,20kg상자,21500,33000,26306,-3270,"29,576(88.9%)","29,775(88.3%)","20,879(126%)"
2025.10.16,감자,15200,감자,3,하,20,20kg상자,3500,21500,14308,-326,"14,634(97.8%)","14,504(98.6%)","11,144(128.4%)"
2025.10.17,감자,15200,감자,0,특,20,20kg상자,41000,44500,42502,-1190,"43,692(97.3%)","44,264(96%)","33,553(126.7%)"
2025.10.17,감자,15200,감자,1,상,20,20kg상자,34000,41000,37903,-229,"38,132(99.4%)","39,869(95.1%)","30,019(126.3%)"
2025.10.17,감자,15200,감자,2,보통,20,20kg상자,24000,34000,29701,3395,"26,306(112.9%)","28,973(102.5%)","22,604(131.4%)"
2025.10.17,감자,15200,감자,3,하,20,20kg상자,3000,24000,15516,1208,"14,308(108.4%)","14,469(107.2%)","12,193(127.3%)"
2025.10.18,감자,15200,감자,0,특,20,20kg상자,41000,51000,41929,-573,"42,502(98.7%)","43,882(95.5%)","32,268(129.9%)"
2025.10.18,감자,15200,감자,1,상,20,20kg상자,33000,41000,37465,-438,"37,903(98.8%)","39,144(95.7%)","28,626(130.9%)"
2025.10.18,감자,15200,감자,2,보통,20,20kg상자,20500,33000,27663,-2038,"29,701(93.1%)","28,800(96.1%)","20,691(133.7%)"
2025.10.18,감자,15200,감자,3,하,20,20kg상자,4000,20500,14132,-1384,"15,516(91.1%)","14,601(96.8%)","11,194(126.2%)"
2025.10.20,감자,15200,감자,0,특,20,20kg상자,41500,49000,42174,245,"41,929(100.6%)","43,441(97.1%)","32,547(129.6%)"
2025.10.20,감자,15200,감자,1,상,20,20kg상자,33500,41500,37163,-302,"37,465(99.2%)","38,680(96.1%)","28,057(132.5%)"
2025.10.20,감자,15200,감자,2,보통,20,20kg상자,19500,33500,26696,-967,"27,663(96.5%)","28,662(93.1%)","20,380(131%)"
2025.10.20,감자,15200,감자,3,하,20,20kg상자,3000,19500,13433,-699,"14,132(95.1%)","14,468(92.8%)","11,194(120%)"
2025.10.21,감자,15200,감자,0,특,20,20kg상자,44000,44000,44000,1826,"42,174(104.3%)","42,953(102.4%)","33,742(130.4%)"
2025.10.21,감자,15200,감자,1,상,20,20kg상자,34500,44000,38727,1564,"37,163(104.2%)","38,140(101.5%)","28,337(136.7%)"
2025.10.21,감자,15200,감자,2,보통,20,20kg상자,22000,34500,28984,2288,"26,696(108.6%)","28,226(102.7%)","22,219(130.4%)"
2025.10.21,감자,15200,감자,3,하,20,20kg상자,4000,22000,16294,2861,"13,433(121.3%)","14,530(112.1%)","12,821(127.1%)"
2025.10.22,감자,15200,감자,0,특,20,20kg상자,45000,45000,45000,1000,"44,000(102.3%)","43,064(104.5%)","35,560(126.5%)"
2025.10.22,감자,15200,감자,1,상,20,20kg상자,37000,45000,41537,2810,"38,727(107.3%)","38,220(108.7%)","29,733(139.7%)"
2025.10.22,감자,15200,감자,2,보통,20,20kg상자,26500,37000,32062,3078,"28,984(110.6%)","28,154(113.9%)","23,424(136.9%)"
2025.10.22,감자,15200,감자,3,하,20,20kg상자,2000,26500,17845,1551,"16,294(109.5%)","14,720(121.2%)","13,938(128%)"
2025.10.23,감자,15200,감자,0,특,20,20kg상자,45000,45500,45422,422,"45,000(100.9%)","43,216(105.1%)","34,388(132.1%)"
2025.10.23,감자,15200,감자,1,상,20,20kg상자,38000,45000,42002,465,"41,537(101.1%)","38,488(109.1%)","28,957(145%)"
2025.10.23,감자,15200,감자,2,보통,20,20kg상자,29000,38000,32810,748,"32,062(102.3%)","28,569(114.8%)","21,494(152.6%)"
2025.10.23,감자,15200,감자,3,하,20,20kg상자,5000,29000,20672,2827,"17,845(115.8%)","15,255(135.5%)","11,739(176.1%)"
2025.10.24,감자,15200,감자,0,특,20,20kg상자,46000,47500,46461,1039,"45,422(102.3%)","43,505(106.8%)","34,900(133.1%)"
2025.10.24,감자,15200,감자,1,상,20,20kg상자,36000,46000,41973,-29,"42,002(99.9%)","39,133(107.3%)","28,023(149.8%)"
2025.10.24,감자,15200,감자,2,보통,20,20kg상자,26000,36000,32335,-475,"32,810(98.6%)","29,653(109%)","20,872(154.9%)"
2025.10.24,감자,15200,감자,3,하,20,20kg상자,7500,26000,19661,-1011,"20,672(95.1%)","16,315(120.5%)","11,453(171.7%)"
2025.10.25,감자,15200,감자,0,특,20,20kg상자,47000,48500,47491,1030,"46,461(102.2%)","44,164(107.5%)","37,140(127.9%)"
2025.10.25,감자,15200,감자,1,상,20,20kg상자,37000,47000,41744,-229,"41,973(99.5%)","39,811(104.9%)","30,378(137.4%)"
2025.10.25,감자,15200,감자,2,보통,20,20kg상자,27000,37000,32370,35,"32,335(100.1%)","30,092(107.6%)","21,388(151.3%)"
2025.10.25,감자,15200,감자,3,하,20,20kg상자,5000,27000,19769,108,"19,661(100.5%)","17,006(116.2%)","11,652(169.7%)"
2025.10.27,감자,15200,감자,0,특,20,20kg상자,46000,49500,48341,850,"47,491(101.8%)","45,091(107.2%)","34,937(138.4%)"
2025.10.27,감자,15200,감자,1,상,20,20kg상자,35000,46000,40871,-873,"41,744(97.9%)","40,524(100.9%)","30,452(134.2%)"
2025.10.27,감자,15200,감자,2,보통,20,20kg상자,26500,35000,31502,-868,"32,370(97.3%)","30,876(102%)","22,174(142.1%)"
2025.10.27,감자,15200,감자,3,하,20,20kg상자,5000,25000,17602,-2167,"19,769(89%)","17,946(98.1%)","12,194(144.3%)"
2025.10.28,감자,15200,감자,0,특,20,20kg상자,45500,52500,45905,-2436,"48,341(95%)","46,119(99.5%)","35,299(130%)"
2025.10.28,감자,15200,감자,1,상,20,20kg상자,35000,45500,39316,-1555,"40,871(96.2%)","41,142(95.6%)","31,428(125.1%)"
2025.10.28,감자,15200,감자,2,보통,20,20kg상자,25000,35000,30475,-1027,"31,502(96.7%)","31,677(96.2%)","23,804(128%)"
2025.10.28,감자,15200,감자,3,하,20,20kg상자,3000,25000,18215,613,"17,602(103.5%)","18,641(97.7%)","12,703(143.4%)"
2025.10.29,감자,15200,감자,0,특,20,20kg상자,44500,46000,45770,-135,"45,905(99.7%)","46,437(98.6%)","35,717(128.1%)"
2025.10.29,감자,15200,감자,1,상,20,20kg상자,35000,44500,37872,-1444,"39,316(96.3%)","41,241(91.8%)","32,241(117.5%)"
2025.10.29,감자,15200,감자,2,보통,20,20kg상자,25000,35000,29428,-1047,"30,475(96.6%)","31,926(92.2%)","24,535(119.9%)"
2025.10.29,감자,15200,감자,3,하,20,20kg상자,4000,25000,17664,-551,"18,215(97%)","18,961(93.2%)","13,855(127.5%)"
2025.10.30,감자,15200,감자,0,특,20,20kg상자,43500,51000,46158,388,"45,770(100.8%)","46,565(99.1%)","34,150(135.2%)"
2025.10.30,감자,15200,감자,1,상,20,20kg상자,33500,43500,38596,724,"37,872(101.9%)","40,630(95%)","31,657(121.9%)"
2025.10.30,감자,15200,감자,2,보통,20,20kg상자,23000,33500,28489,-939,"29,428(96.8%)","31,487(90.5%)","25,624(111.2%)"
2025.10.30,감자,15200,감자,3,하,20,20kg상자,6000,23000,16063,-1601,"17,664(90.9%)","18,931(84.9%)","16,199(99.2%)"
2025.10.31,감자,15200,감자,0,특,20,20kg상자,43000,47500,44024,-2134,"46,158(95.4%)","46,688(94.3%)","34,141(128.9%)"
2025.10.31,감자,15200,감자,1,상,20,20kg상자,34000,43000,38378,-218,"38,596(99.4%)","40,062(95.8%)","30,122(127.4%)"
2025.10.31,감자,15200,감자,2,보통,20,20kg상자,24000,34000,28561,72,"28,489(100.3%)","30,767(92.8%)","23,965(119.2%)"
2025.10.31,감자,15200,감자,3,하,20,20kg상자,2000,23000,16079,16,"16,063(100.1%)","18,162(88.5%)","14,469(111.1%)"
2025.11.03,감자,15200,감자,0,특,20,20kg상자,42000,47000,44028,44028,0,"46,040(95.6%)","32,972(133.5%)"
2025.11.03,감자,15200,감자,1,상,20,20kg상자,33500,42000,38290,38290,0,"39,007(98.2%)","28,265(135.5%)"
2025.11.03,감자,15200,감자,2,보통,20,20kg상자,22500,33500,28639,28639,0,"29,691(96.5%)","20,850(137.4%)"
2025.11.03,감자,15200,감자,3,하,20,20kg상자,2000,22500,14692,14692,0,"17,125(85.8%)","12,890(114%)"
2025.11.04,감자,15200,감자,0,특,20,20kg상자,40500,47500,42684,-1344,"44,028(96.9%)","45,177(94.5%)","34,084(125.2%)"
2025.11.04,감자,15200,감자,1,상,20,20kg상자,37000,40500,39212,922,"38,290(102.4%)","38,490(101.9%)","30,227(129.7%)"
2025.11.04,감자,15200,감자,2,보통,20,20kg상자,25000,37000,31635,2996,"28,639(110.5%)","29,118(108.6%)","24,176(130.9%)"
2025.11.04,감자,15200,감자,3,하,20,20kg상자,3000,25000,18031,3339,"14,692(122.7%)","16,543(109%)","11,549(156.1%)"
2025.11.05,감자,15200,감자,0,특,20,20kg상자,40500,43000,41294,-1390,"42,684(96.7%)","44,533(92.7%)","32,735(126.1%)"
2025.11.05,감자,15200,감자,1,상,20,20kg상자,33000,40500,36788,-2424,"39,212(93.8%)","38,470(95.6%)","27,854(132.1%)"
2025.11.05,감자,15200,감자,2,보통,20,20kg상자,24000,33000,28631,-3004,"31,635(90.5%)","29,350(97.6%)","21,286(134.5%)"
2025.11.05,감자,15200,감자,3,하,20,20kg상자,3000,24000,16598,-1433,"18,031(92.1%)","16,506(100.6%)","12,418(133.7%)"
2025.11.06,감자,15200,감자,0,특,20,20kg상자,38000,45500,40581,-713,"41,294(98.3%)","43,638(93%)","34,481(117.7%)"
2025.11.06,감자,15200,감자,1,상,20,20kg상자,31500,38000,35206,-1582,"36,788(95.7%)","38,253(92%)","29,847(118%)"
2025.11.06,감자,15200,감자,2,보통,20,20kg상자,22000,31500,27079,-1552,"28,631(94.6%)","29,191(92.8%)","22,010(123%)"
2025.11.06,감자,15200,감자,3,하,20,20kg상자,4000,22000,15858,-740,"16,598(95.5%)","16,293(97.3%)","13,386(118.5%)"
2025.11.07,감자,15200,감자,0,특,20,20kg상자,39000,45000,40602,21,"40,581(100.1%)","42,522(95.5%)","34,109(119%)"
2025.11.07,감자,15200,감자,1,상,20,20kg상자,32500,39000,36377,1171,"35,206(103.3%)","37,575(96.8%)","28,837(126.1%)"
2025.11.07,감자,15200,감자,2,보통,20,20kg상자,22000,32500,27197,118,"27,079(100.4%)","28,909(94.1%)","20,019(135.9%)"
2025.11.07,감자,15200,감자,3,하,20,20kg상자,4000,22000,14597,-1261,"15,858(92%)","16,252(89.8%)","10,819(134.9%)"
2025.11.08,감자,15200,감자,0,특,20,20kg상자,40000,44000,41775,1173,"40,602(102.9%)","41,838(99.8%)","32,609(128.1%)"
2025.11.08,감자,15200,감자,1,상,20,20kg상자,32000,40000,35693,-684,"36,377(98.1%)","37,175(96%)","28,883(123.6%)"
2025.11.08,감자,15200,감자,2,보통,20,20kg상자,26000,32000,28228,1031,"27,197(103.8%)","28,636(98.6%)","20,865(135.3%)"
2025.11.08,감자,15200,감자,3,하,20,20kg상자,3000,26000,17207,2610,"14,597(117.9%)","15,955(107.8%)","12,253(140.4%)"
2025.11.10,감자,15200,감자,0,특,20,20kg상자,41000,45000,41407,-368,"41,775(99.1%)","41,827(99%)","37,240(111.2%)"
2025.11.10,감자,15200,감자,1,상,20,20kg상자,33500,41000,37542,1849,"35,693(105.2%)","36,928(101.7%)","29,084(129.1%)"
2025.11.10,감자,15200,감자,2,보통,20,20kg상자,21000,33500,26840,-1388,"28,228(95.1%)","28,568(94%)","19,559(137.2%)"
2025.11.10,감자,15200,감자,3,하,20,20kg상자,2000,21000,14093,-3114,"17,207(81.9%)","16,164(87.2%)","9,077(155.3%)"
2025.11.11,감자,15200,감자,0,특,20,20kg상자,42000,49000,45092,3685,"41,407(108.9%)","41,391(108.9%)","39,648(113.7%)"
2025.11.11,감자,15200,감자,1,상,20,20kg상자,30000,42000,35344,-2198,"37,542(94.1%)","36,803(96%)","31,195(113.3%)"
2025.11.11,감자,15200,감자,2,보통,20,20kg상자,17000,30000,24365,-2475,"26,840(90.8%)","28,268(86.2%)","23,813(102.3%)"
2025.11.11,감자,15200,감자,3,하,20,20kg상자,2000,17000,12018,-2075,"14,093(85.3%)","16,064(74.8%)","14,045(85.6%)"
2025.11.12,감자,15200,감자,0,특,20,20kg상자,47000,52000,48409,3317,"45,092(107.4%)","41,792(115.8%)","38,672(125.2%)"
2025.11.12,감자,15200,감자,1,상,20,20kg상자,36000,47000,41820,6476,"35,344(118.3%)","36,158(115.7%)","32,138(130.1%)"
2025.11.12,감자,15200,감자,2,보통,20,20kg상자,24000,36000,30621,6256,"24,365(125.7%)","27,057(113.2%)","24,184(126.6%)"
2025.11.12,감자,15200,감자,3,하,20,20kg상자,3000,24000,16305,4287,"12,018(135.7%)","15,062(108.3%)","12,807(127.3%)"
2025.11.13,감자,15200,감자,0,특,20,20kg상자,46500,48500,47258,-1151,"48,409(97.6%)","42,978(110%)","38,941(121.4%)"
2025.11.13,감자,15200,감자,1,상,20,20kg상자,39000,46500,43459,1639,"41,820(103.9%)","36,997(117.5%)","32,029(135.7%)"
2025.11.13,감자,15200,감자,2,보통,20,20kg상자,26000,39000,32607,1986,"30,621(106.5%)","27,388(119.1%)","22,226(146.7%)"
2025.11.13,감자,15200,감자,3,하,20,20kg상자,4000,26000,16846,541,"16,305(103.3%)","15,013(112.2%)","11,903(141.5%)"
2025.11.14,감자,15200,감자,0,특,20,20kg상자,44500,51000,45854,-1404,"47,258(97%)","44,091(104%)","39,592(115.8%)"
2025.11.14,감자,15200,감자,1,상,20,20kg상자,35000,44500,41056,-2403,"43,459(94.5%)","38,373(107%)","33,617(122.1%)"
2025.11.14,감자,15200,감자,2,보통,20,20kg상자,25000,35000,31474,-1133,"32,607(96.5%)","28,310(111.2%)","23,817(132.1%)"
2025.11.14,감자,15200,감자,3,하,20,20kg상자,1000,25000,14180,-2666,"16,846(84.2%)","15,178(93.4%)","11,512(123.2%)"
2025.11.15,감자,15200,감자,0,특,20,20kg상자,44000,51000,46325,471,"45,854(101%)","44,966(103%)","39,556(117.1%)"
2025.11.15,감자,15200,감자,1,상,20,20kg상자,37000,44000,40268,-788,"41,056(98.1%)","39,152(102.9%)","33,274(121%)"
2025.11.15,감자,15200,감자,2,보통,20,20kg상자,28000,37000,31843,369,"31,474(101.2%)","29,023(109.7%)","23,697(134.4%)"
2025.11.15,감자,15200,감자,3,하,20,20kg상자,4000,28000,19247,5067,"14,180(135.7%)","15,108(127.4%)","13,912(138.3%)"
2025.11.17,감자,15200,감자,0,특,20,20kg상자,43000,52000,44917,-1408,"46,325(97%)","45,724(98.2%)","39,722(113.1%)"
2025.11.17,감자,15200,감자,1,상,20,20kg상자,35000,43000,39216,-1052,"40,268(97.4%)","39,915(98.2%)","34,363(114.1%)"
2025.11.17,감자,15200,감자,2,보통,20,20kg상자,26000,35000,30524,-1319,"31,843(95.9%)","29,625(103%)","24,483(124.7%)"
2025.11.17,감자,15200,감자,3,하,20,20kg상자,4000,26000,16704,-2543,"19,247(86.8%)","15,448(108.1%)","13,788(121.1%)"
2025.11.18,감자,15200,감자,0,특,20,20kg상자,45500,49500,47359,2442,"44,917(105.4%)","46,309(102.3%)","39,142(121%)"
2025.11.18,감자,15200,감자,1,상,20,20kg상자,36000,45500,41345,2129,"39,216(105.4%)","40,194(102.9%)","35,984(114.9%)"
2025.11.18,감자,15200,감자,2,보통,20,20kg상자,24000,36000,29881,-643,"30,524(97.9%)","30,239(98.8%)","25,898(115.4%)"
2025.11.18,감자,15200,감자,3,하,20,20kg상자,3000,24000,15832,-872,"16,704(94.8%)","15,883(99.7%)","13,404(118.1%)"
2025.11.19,감자,15200,감자,0,특,20,20kg상자,45000,48500,45759,-1600,"47,359(96.6%)","46,687(98%)","40,541(112.9%)"
2025.11.19,감자,15200,감자,1,상,20,20kg상자,35500,45000,41167,-178,"41,345(99.6%)","41,194(99.9%)","33,608(122.5%)"
2025.11.19,감자,15200,감자,2,보통,20,20kg상자,26000,35500,31254,1373,"29,881(104.6%)","31,158(100.3%)","23,912(130.7%)"
2025.11.19,감자,15200,감자,3,하,20,20kg상자,3000,26000,17785,1953,"15,832(112.3%)","16,519(107.7%)","13,560(131.2%)"
2025.11.20,감자,15200,감자,0,특,20,20kg상자,45000,47500,45300,-459,"45,759(99%)","46,245(98%)","40,738(111.2%)"
2025.11.20,감자,15200,감자,1,상,20,20kg상자,36500,45000,40145,-1022,"41,167(97.5%)","41,085(97.7%)","34,705(115.7%)"
2025.11.20,감자,15200,감자,2,보통,20,20kg상자,25000,36500,31677,423,"31,254(101.4%)","31,264(101.3%)","22,477(140.9%)"
2025.11.20,감자,15200,감자,3,하,20,20kg상자,3000,25000,17240,-545,"17,785(96.9%)","16,766(102.8%)","14,284(120.7%)"
2025.11.21,감자,15200,감자,0,특,20,20kg상자,46000,47000,46185,885,"45,300(102%)","45,919(100.6%)","40,782(113.2%)"
2025.11.21,감자,15200,감자,1,상,20,20kg상자,38500,46000,41627,1482,"40,145(103.7%)","40,533(102.7%)","31,845(130.7%)"
2025.11.21,감자,15200,감자,2,보통,20,20kg상자,27000,38500,32995,1318,"31,677(104.2%)","31,109(106.1%)","23,607(139.8%)"
2025.11.21,감자,15200,감자,3,하,20,20kg상자,3000,27000,18807,1567,"17,240(109.1%)","16,831(111.7%)","13,898(135.3%)"
2025.11.22,감자,15200,감자,0,특,20,20kg상자,47000,50000,49470,3285,"46,185(107.1%)","45,974(107.6%)","39,705(124.6%)"
2025.11.22,감자,15200,감자,1,상,20,20kg상자,40000,47000,44627,3000,"41,627(107.2%)","40,628(109.8%)","31,764(140.5%)"
2025.11.22,감자,15200,감자,2,보통,20,20kg상자,25000,40000,31677,-1318,"32,995(96%)","31,362(101%)","21,280(148.9%)"
2025.11.22,감자,15200,감자,3,하,20,20kg상자,4000,25000,17996,-811,"18,807(95.7%)","17,603(102.2%)","10,180(176.8%)"
2025.11.24,감자,15200,감자,0,특,20,20kg상자,48000,53000,49501,31,"49,470(100.1%)","46,498(106.5%)","38,715(127.9%)"
